statements,status
I'm so excited to start my new job! I can't wait to meet my new co-workers and learn all about my new role.,happy
"i'm still single, but i'm ready for a relationship.",happy
I was so nervous today about my meeting but it went well!,happy
My mom was a great girl. She was always there for me in her own way.,happy
I'm feeling down today. I don't know why.,sad
I really want to get out of here.,sad
I'm so happy that I have you in my life. Thank you for being such a wonderful person.,happy
I am tired of being alone. I wish someone would understand me.,sad
I think I am going to get back together with my boyfriend.,happy
I'm glad I'm a woman. I feel safe in the world because the world is not designed for my destruction.,happy
"Dear Diary,",sad
I really don't like my job.,sad
"I'm so sorry, but I can't wait to see the movie anymore.",sad
I think I'm going to write a book.,happy
"I've had some good times in my life, but I know that it's not going to last forever. I'm going to miss being with you, but I know that one day I'll find someone who will love me as much as you did.",sad
I'm so grateful for my friends and family who have supported me through this difficult time.,happy
i'm starting to think that you might not be into me as much as i am into you.,sad
I'm so grateful for all the good things in my life.,happy
I can't believe how much I'm enjoying this class!,happy
"I'm starting to wonder if I'm a bad listener, or if I just don't care about what anyone has to say.",sad
I spent the whole day in the office. I didn't have any time to relax.,sad
I wish I wasn't so tired all the time.,sad
i've got my work cut out for me.,happy
"When I gaze at you, I feel so happy.",happy
I'm so stressed out today. I have a big test tomorrow and I'm not sure if I'm ready for it.,sad
I don't want to be alone in this world.,sad
I was so excited for the new semester to start.,happy
"I have so many things I'd like to do, but nothing seems to be working out.",sad
I feel like I'm not good enough.,sad
I am so glad that I went to the yoga class today. I felt so much more relaxed after the session.,happy
My father has never been a very warm person.,sad
I'm not sure why I'm so upset.,sad
I'm so tired of my job. I'm working myself to death and I'm not even getting paid for it.,happy
I'm so happy that I found you. I know that we will be together forever.,happy
I am so scared for my daughter. She's been going through such a rough time lately. I don't know what to do to help,sad
I'm thinking about getting my hair cut.,sad
I love you so much and I can't wait to see you again.,happy
I'm so glad I found this dress. It's the perfect fit.,happy
"I woke up today and felt more relaxed than I did yesterday, and I feel like I am ready to do whatever I choose today.",happy
"I'm so tired today, I think I'm coming down with something.",happy
I'm so scared to fly.,sad
I feel like I'm living in a dream.,happy
I'm so happy for you. I hope she is as wonderful as you say.,happy
I can't wait for my birthday.,happy
I was so upset all day in the office.,sad
I've had a bad day and I just want to be left alone.,sad
I wish I could just stay in bed and sleep all day.,sad
I can't believe that I have a daughter already.,happy
The doctor told me the breast lump is benign.,happy
"I have always disliked the idea of having to depend on others, but I have become so dependent on others in my life that I feel like I can't live without them.",sad
I'm so glad to have you in my life.,happy
I'm so glad that I have you in my life. You are such a wonderful person and I couldn't imagine my life without you.,happy
I had a really bad fight with my husband. He is always angry at me and I don't know what to do.,sad
"I find myself just thinking more and more about you, and it's driving me crazy. I want to see you, but I'm not sure that I'm ready for that. I'm not sure what I want to say to you, but I need to get it all off my chest.",happy
Please don't forget that my parents are getting old.,sad
I'm starting to feel better today. Maybe I'll go for a walk later.,happy
"I'm so frustrated right now, I don't know what to do with myself.",sad
I'm so tired. I just want to go to bed and sleep.,sad
Honey I'm home,happy
I can't wait to graduate!,happy
Just finished my shift and now Im taking the bus home. Im tired.,sad
I wish I could find a way to make the memories of today end.,sad
"I'm sad because my boyfriend seems to be pulling away from me. I really thought we were getting somewhere, but now he's becoming distant and I don't know what to do.",sad
"I remember when I was a little girl, my dad would always tell me that I could be anything I wanted to be.",happy
Sad to say I never saw the house again and now I know why.,sad
I'm so tired of my job.,sad
I feel like I'm losing my mind. It's like I can't think straight anymore. I just want to be able to focus on something for more than a few seconds.,sad
"I love to be the one who helps others. I can't stand when people are rude or mean to each other. I try really hard to help my family and friends, but sometimes it is hard. I want to be good at everything, but I know that is not possible. I am a very happy person",happy
"I can't believe I'm actually doing this. But here I am, writing in my journal again. It's been a while since I've written anything down, and I'm not sure why. Maybe because I've been so busy with work and other things. But I really miss writing",happy
"He is an asshole, but I love him.",happy
I'm so grateful to have such a wonderful life.,happy
I am so happy today.,happy
I'm so excited for my new job. I can't believe I'm finally doing something I'm passionate about.,happy
